geometry,id,S_US_Inundation_Ar,S_DS_Inundation_Ar,S_Lev_Inundation_Ar,S_Inc_Flood_Scen_Ar,dist_to_S_Levee_Ln,dist_to_S_RM_Dams_Pt,elevation_m,longitude,latitude
POINT (-77.90299999999972 34.30399999999973),13737,False,False,False,False,1000000.0,1000000.0,0,-77.90299999999972,34.30399999999973
POINT (-77.90199999999972 34.30399999999973),13738,False,False,False,False,1000000.0,1000000.0,0,-77.90199999999972,34.30399999999973
POINT (-77.90099999999971 34.30399999999973),13739,False,False,False,False,1000000.0,1000000.0,0,-77.90099999999971,34.30399999999973
POINT (-77.89999999999971 34.30399999999973),13740,False,False,False,False,1000000.0,1000000.0,0,-77.89999999999971,34.30399999999973
POINT (-77.8989999999997 34.30399999999973),13741,False,False,False,False,1000000.0,1000000.0,0,-77.8989999999997,34.30399999999973
POINT (-77.8979999999997 34.30399999999973),13742,False,False,False,False,1000000.0,1000000.0,0,-77.8979999999997,34.30399999999973
POINT (-77.8969999999997 34.30399999999973),13743,False,False,False,False,1000000.0,1000000.0,0,-77.8969999999997,34.30399999999973
POINT (-77.89599999999969 34.30399999999973),13744,False,False,False,False,1000000.0,1000000.0,0,-77.89599999999969,34.30399999999973
POINT (-77.89499999999968 34.30399999999973),13745,False,False,False,False,1000000.0,1000000.0,0,-77.89499999999968,34.30399999999973
POINT (-77.89399999999968 34.30399999999973),13746,False,False,False,False,1000000.0,1000000.0,0,-77.89399999999968,34.30399999999973
POINT (-77.89299999999967 34.30399999999973),13747,False,False,False,False,1000000.0,1000000.0,0,-77.89299999999967,34.30399999999973
POINT (-77.89199999999967 34.30399999999973),13748,False,False,False,False,1000000.0,1000000.0,0,-77.89199999999967,34.30399999999973
POINT (-77.89099999999966 34.30399999999973),13749,False,False,False,False,1000000.0,1000000.0,0,-77.89099999999966,34.30399999999973
POINT (-77.88999999999966 34.30399999999973),13750,False,False,False,False,1000000.0,1000000.0,0,-77.88999999999966,34.30399999999973
POINT (-77.88899999999965 34.30399999999973),13751,False,False,False,False,1000000.0,1000000.0,0,-77.88899999999965,34.30399999999973
POINT (-77.88799999999965 34.30399999999973),13752,False,False,False,False,1000000.0,1000000.0,0,-77.88799999999965,34.30399999999973
POINT (-77.88699999999965 34.30399999999973),13753,False,False,False,False,1000000.0,1000000.0,0,-77.88699999999965,34.30399999999973
POINT (-77.88599999999964 34.30399999999973),13754,False,False,False,False,1000000.0,1000000.0,0,-77.88599999999964,34.30399999999973
POINT (-77.88499999999964 34.30399999999973),13755,False,False,False,False,1000000.0,1000000.0,0,-77.88499999999964,34.30399999999973
POINT (-77.88399999999963 34.30399999999973),13756,False,False,False,False,1000000.0,1000000.0,0,-77.88399999999963,34.30399999999973
POINT (-77.88299999999963 34.30399999999973),13757,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.30399999999973
POINT (-77.88199999999962 34.30399999999973),13758,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.30399999999973
POINT (-77.88099999999962 34.30399999999973),13759,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.30399999999973
POINT (-77.87999999999961 34.30399999999973),13760,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.30399999999973
POINT (-77.8789999999996 34.30399999999973),13761,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.30399999999973
POINT (-77.8779999999996 34.30399999999973),13762,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.30399999999973
POINT (-77.8769999999996 34.30399999999973),13763,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.30399999999973
POINT (-77.87599999999959 34.30399999999973),13764,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.30399999999973
POINT (-77.87499999999959 34.30399999999973),13765,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.30399999999973
POINT (-77.87399999999958 34.30399999999973),13766,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.30399999999973
POINT (-77.87299999999958 34.30399999999973),13767,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.30399999999973
POINT (-77.87199999999957 34.30399999999973),13768,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.30399999999973
POINT (-77.87099999999957 34.30399999999973),13769,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.30399999999973
POINT (-77.86999999999956 34.30399999999973),13770,False,False,False,False,1000000.0,1000000.0,0,-77.86999999999956,34.30399999999973
POINT (-77.86899999999956 34.30399999999973),13771,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.30399999999973
POINT (-77.86799999999955 34.30399999999973),13772,False,False,False,False,1000000.0,1000000.0,0,-77.86799999999955,34.30399999999973
POINT (-77.86699999999955 34.30399999999973),13773,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.30399999999973
POINT (-77.86599999999954 34.30399999999973),13774,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.30399999999973
POINT (-77.86499999999954 34.30399999999973),13775,False,False,False,False,1000000.0,1000000.0,0,-77.86499999999954,34.30399999999973
POINT (-77.86399999999954 34.30399999999973),13776,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.30399999999973
POINT (-77.86299999999953 34.30399999999973),13777,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.30399999999973
POINT (-77.86199999999953 34.30399999999973),13778,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.30399999999973
POINT (-77.86099999999952 34.30399999999973),13779,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.30399999999973
POINT (-77.85999999999952 34.30399999999973),13780,False,False,False,False,1000000.0,1000000.0,0,-77.85999999999952,34.30399999999973
POINT (-77.85899999999951 34.30399999999973),13781,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.30399999999973
POINT (-77.8579999999995 34.30399999999973),13782,False,False,False,False,1000000.0,1000000.0,0,-77.8579999999995,34.30399999999973
POINT (-77.8569999999995 34.30399999999973),13783,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.30399999999973
POINT (-77.8559999999995 34.30399999999973),13784,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.30399999999973
POINT (-77.85499999999949 34.30399999999973),13785,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.30399999999973
POINT (-77.85399999999949 34.30399999999973),13786,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.30399999999973
POINT (-77.85299999999948 34.30399999999973),13787,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.30399999999973
POINT (-77.85199999999948 34.30399999999973),13788,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.30399999999973
POINT (-77.85099999999947 34.30399999999973),13789,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.30399999999973
POINT (-77.84999999999947 34.30399999999973),13790,False,False,False,False,1000000.0,1000000.0,0,-77.84999999999947,34.30399999999973
POINT (-77.84899999999946 34.30399999999973),13791,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.30399999999973
POINT (-77.84799999999946 34.30399999999973),13792,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.30399999999973
POINT (-77.84699999999945 34.30399999999973),13793,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.30399999999973
POINT (-77.84599999999945 34.30399999999973),13794,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.30399999999973
POINT (-77.84499999999944 34.30399999999973),13795,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.30399999999973
POINT (-77.84399999999944 34.30399999999973),13796,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.30399999999973
POINT (-77.84299999999944 34.30399999999973),13797,False,False,False,False,1000000.0,1000000.0,0,-77.84299999999944,34.30399999999973
POINT (-77.84199999999943 34.30399999999973),13798,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.30399999999973
POINT (-77.84099999999943 34.30399999999973),13799,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.30399999999973
POINT (-77.96 34.30499999999973),13800,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.30499999999973
POINT (-77.95899999999999 34.30499999999973),13801,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.30499999999973
POINT (-77.95799999999998 34.30499999999973),13802,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.30499999999973
POINT (-77.95699999999998 34.30499999999973),13803,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.30499999999973
POINT (-77.95599999999997 34.30499999999973),13804,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.30499999999973
POINT (-77.95499999999997 34.30499999999973),13805,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.30499999999973
POINT (-77.95399999999997 34.30499999999973),13806,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.30499999999973
POINT (-77.95299999999996 34.30499999999973),13807,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.30499999999973
POINT (-77.95199999999996 34.30499999999973),13808,False,False,False,True,1000000.0,1000000.0,0,-77.95199999999996,34.30499999999973
POINT (-77.95099999999995 34.30499999999973),13809,False,False,False,True,1000000.0,1000000.0,0,-77.95099999999995,34.30499999999973
POINT (-77.94999999999995 34.30499999999973),13810,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.30499999999973
POINT (-77.94899999999994 34.30499999999973),13811,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.30499999999973
POINT (-77.94799999999994 34.30499999999973),13812,False,False,False,False,1000000.0,1000000.0,0,-77.94799999999994,34.30499999999973
POINT (-77.94699999999993 34.30499999999973),13813,False,False,False,False,1000000.0,1000000.0,0,-77.94699999999993,34.30499999999973
POINT (-77.94599999999993 34.30499999999973),13814,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.30499999999973
POINT (-77.94499999999992 34.30499999999973),13815,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.30499999999973
POINT (-77.94399999999992 34.30499999999973),13816,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.30499999999973
POINT (-77.94299999999991 34.30499999999973),13817,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.30499999999973
POINT (-77.94199999999991 34.30499999999973),13818,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.30499999999973
POINT (-77.9409999999999 34.30499999999973),13819,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.30499999999973
POINT (-77.9399999999999 34.30499999999973),13820,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.30499999999973
POINT (-77.9389999999999 34.30499999999973),13821,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.30499999999973
POINT (-77.93799999999989 34.30499999999973),13822,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.30499999999973
POINT (-77.93699999999988 34.30499999999973),13823,False,False,False,False,1000000.0,1000000.0,0,-77.93699999999988,34.30499999999973
POINT (-77.93599999999988 34.30499999999973),13824,False,False,False,False,1000000.0,1000000.0,0,-77.93599999999988,34.30499999999973
POINT (-77.93499999999987 34.30499999999973),13825,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.30499999999973
POINT (-77.93399999999987 34.30499999999973),13826,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.30499999999973
POINT (-77.93299999999986 34.30499999999973),13827,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.30499999999973
POINT (-77.93199999999986 34.30499999999973),13828,False,False,False,False,1000000.0,1000000.0,0,-77.93199999999986,34.30499999999973
POINT (-77.93099999999986 34.30499999999973),13829,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.30499999999973
POINT (-77.92999999999985 34.30499999999973),13830,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.30499999999973
POINT (-77.92899999999985 34.30499999999973),13831,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.30499999999973
POINT (-77.92799999999984 34.30499999999973),13832,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.30499999999973
POINT (-77.92699999999984 34.30499999999973),13833,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.30499999999973
POINT (-77.92599999999983 34.30499999999973),13834,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.30499999999973
POINT (-77.92499999999983 34.30499999999973),13835,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.30499999999973
POINT (-77.92399999999982 34.30499999999973),13836,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.30499999999973
POINT (-77.92299999999982 34.30499999999973),13837,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.30499999999973
POINT (-77.92199999999981 34.30499999999973),13838,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.30499999999973
POINT (-77.92099999999981 34.30499999999973),13839,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.30499999999973
POINT (-77.9199999999998 34.30499999999973),13840,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.30499999999973
POINT (-77.9189999999998 34.30499999999973),13841,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.30499999999973
POINT (-77.9179999999998 34.30499999999973),13842,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.30499999999973
POINT (-77.91699999999979 34.30499999999973),13843,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.30499999999973
POINT (-77.91599999999978 34.30499999999973),13844,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.30499999999973
POINT (-77.91499999999978 34.30499999999973),13845,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.30499999999973
POINT (-77.91399999999977 34.30499999999973),13846,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.30499999999973
POINT (-77.91299999999977 34.30499999999973),13847,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.30499999999973
POINT (-77.91199999999976 34.30499999999973),13848,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.30499999999973
POINT (-77.91099999999976 34.30499999999973),13849,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.30499999999973
POINT (-77.90999999999976 34.30499999999973),13850,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.30499999999973
POINT (-77.90899999999975 34.30499999999973),13851,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.30499999999973
POINT (-77.90799999999975 34.30499999999973),13852,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.30499999999973
